"word" "doc" "freq"
1373 189 1
1382 189 1
1426 189 2
1452 189 2
1465 189 2
1487 189 2
1527 189 1
1535 189 1
1560 189 2
1789 189 1
1824 189 2
1933 189 1
1942 189 2
1981 189 1
1989 189 1
2097 189 1
2101 189 1
2127 189 1
2216 189 2
2326 189 1
2412 189 1
2489 189 4
2497 189 2
2550 189 2
2602 189 2
2632 189 2
2660 189 3
2702 189 1
2766 189 1
2877 189 1
2891 189 3
2959 189 3
3001 189 1
3008 189 1
3029 189 1
3054 189 2
3071 189 2
3146 189 1
3154 189 1
3234 189 1
3249 189 1
3392 189 1
3526 189 1
3559 189 3
3560 189 1
3631 189 2
3634 189 1
3677 189 2
3701 189 2
3715 189 1
3716 189 2
3883 189 2
3887 189 1
3905 189 1
3925 189 1
3941 189 1
4158 189 2
4169 189 1
4217 189 1
4308 189 1
4325 189 1
4326 189 1
4410 189 3
4436 189 2
4441 189 6
4442 189 2
4446 189 2
4461 189 1
4547 189 1
4659 189 1
4736 189 1
4797 189 1
4857 189 1
4912 189 1
4976 189 3
4995 189 1
5001 189 1
5078 189 3
5142 189 1
5229 189 1
5254 189 1
5300 189 2
5314 189 1
5358 189 1
5401 189 5
5481 189 9
5527 189 3
5568 189 1
5607 189 1
5670 189 2
5701 189 1
5858 189 1
5901 189 5
30 190 11
39 190 1
54 190 1
70 190 1
181 190 3
224 190 1
286 190 1
289 190 1
342 190 5
360 190 3
432 190 2
535 190 1
581 190 1
616 190 1
656 190 1
771 190 14
783 190 1
847 190 2
861 190 1
905 190 1
912 190 1
1033 190 1
1042 190 2
1083 190 1
1090 190 1
1106 190 1
1152 190 1
1161 190 2
1285 190 1
1301 190 6
1331 190 1
1398 190 2
1487 190 3
1497 190 3
1522 190 2
1577 190 3
1650 190 1
1664 190 1
1670 190 6
1717 190 1
1851 190 11
1866 190 1
1901 190 1
1902 190 1
1953 190 2
2022 190 1
2291 190 7
2326 190 5
2395 190 8
2475 190 1
2505 190 1
2550 190 3
2578 190 1
2593 190 11
2623 190 3
2626 190 5
2655 190 1
2663 190 1
2673 190 1
2702 190 1
2713 190 1
2771 190 1
2774 190 1
2869 190 1
2941 190 1
2972 190 1
2995 190 1
3001 190 1
3039 190 1
3080 190 1
3082 190 1
3138 190 13
3156 190 1
3259 190 1
3261 190 13
3373 190 1
3409 190 2
3418 190 2
3674 190 1
3741 190 3
3810 190 1
3834 190 2
3859 190 1
3936 190 4
3941 190 1
4027 190 1
4090 190 2
4093 190 1
4135 190 1
4158 190 1
4175 190 11
4219 190 26
4275 190 1
4299 190 1
4302 190 12
4308 190 1
4395 190 1
4446 190 1
4461 190 2
4463 190 4
4497 190 1
4509 190 1
4516 190 1
4527 190 1
4528 190 2
4535 190 1
4539 190 1
4648 190 1
4674 190 1
4698 190 1
4709 190 1
4714 190 1
4720 190 2
4746 190 1
4769 190 1
4797 190 2
4805 190 1
4834 190 2
4857 190 1
4873 190 1
4884 190 1
4983 190 1
5081 190 1
5088 190 1
5120 190 2
5142 190 5
5145 190 1
5210 190 1
5225 190 1
5289 190 5
5294 190 1
5336 190 2
5371 190 1
5392 190 1
5401 190 2
5459 190 1
5525 190 2
5527 190 1
5570 190 1
5598 190 1
5638 190 2
5646 190 1
5670 190 2
5701 190 1
5751 190 1
5821 190 1
5841 190 1
5864 190 1
5866 190 1
5867 190 2
60 191 1
70 191 1
88 191 2
141 191 1
208 191 3
224 191 2
227 191 2
283 191 1
289 191 1
360 191 1
369 191 3
430 191 1
656 191 1
737 191 1
769 191 2
810 191 2
860 191 1
958 191 1
980 191 1
1038 191 3
1083 191 1
1090 191 1
1093 191 1
1123 191 2
1190 191 1
1194 191 1
1220 191 1
1226 191 10
1260 191 1
1330 191 5
1344 191 9
1351 191 1
1373 191 1
1396 191 1
1397 191 1
1428 191 1
1445 191 1
1461 191 1
1466 191 2
1487 191 1
1510 191 1
1527 191 4
1621 191 1
1778 191 1
1818 191 1
1926 191 1
1942 191 2
2100 191 1
2178 191 1
2312 191 1
2313 191 1
2395 191 1
2448 191 1
2459 191 1
2560 191 1
2632 191 3
2642 191 1
2655 191 1
2877 191 1
2889 191 1
2918 191 1
3071 191 1
3078 191 1
3130 191 1
3136 191 1
3166 191 1
3182 191 1
3306 191 1
3307 191 1
3392 191 1
3433 191 4
3475 191 1
3488 191 2
3687 191 2
3694 191 2
3718 191 4
3833 191 4
3878 191 1
3885 191 1
4093 191 1
4106 191 1
4157 191 1
4158 191 2
4182 191 1
4302 191 1
4410 191 2
4423 191 1
4436 191 1
4444 191 1
4446 191 1
4461 191 1
4468 191 1
4495 191 1
4518 191 2
4662 191 2
4738 191 1
4739 191 1
4769 191 1
4805 191 2
4809 191 2
4855 191 4
4884 191 1
4992 191 5
5081 191 3
5088 191 1
5097 191 1
5142 191 4
5182 191 1
5229 191 1
5245 191 4
5248 191 1
5329 191 1
5383 191 1
5401 191 5
5473 191 1
5573 191 3
5598 191 1
5613 191 1
5769 191 1
5877 191 1
70 192 1
90 192 1
99 192 1
100 192 1
141 192 1
186 192 1
284 192 1
353 192 1
454 192 2
473 192 1
477 192 1
492 192 1
504 192 1
628 192 1
738 192 1
810 192 1
930 192 1
1038 192 1
1064 192 1
1090 192 1
1120 192 1
1123 192 1
1125 192 1
1166 192 1
1185 192 3
1218 192 1
1317 192 2
1330 192 1
1353 192 2
1362 192 1
1452 192 3
1464 192 1
1488 192 1
1490 192 3
1670 192 1
1720 192 2
1744 192 1
1804 192 1
1823 192 1
1851 192 2
1894 192 2
2146 192 2
2172 192 3
2200 192 1
2249 192 2
2583 192 2
2593 192 1
2623 192 1
2632 192 2
2675 192 3
2683 192 1
2687 192 1
2735 192 1
2822 192 1
2877 192 1
2970 192 1
3008 192 2
3035 192 1
3069 192 1
3147 192 2
3392 192 2
3409 192 1
3442 192 4
3540 192 1
3577 192 1
3697 192 1
3858 192 1
3924 192 2
3936 192 2
3959 192 1
3983 192 1
4016 192 1
4155 192 1
4158 192 1
4204 192 3
4229 192 1
4267 192 2
4361 192 1
4398 192 1
4428 192 1
4453 192 3
4502 192 1
4517 192 1
4520 192 1
4621 192 1
4690 192 1
4736 192 1
4774 192 1
4775 192 1
4778 192 1
4790 192 3
5034 192 4
5294 192 1
5377 192 1
5383 192 1
5435 192 1
5446 192 1
5481 192 1
5599 192 1
5638 192 3
5782 192 1
5829 192 1
5830 192 1
5936 193 1
30 193 2
38 193 1
80 193 1
87 193 1
182 193 1
208 193 1
209 193 1
211 193 1
224 193 1
227 193 1
241 193 1
255 193 1
279 193 1
283 193 3
284 193 2
289 193 1
399 193 1
473 193 2
474 193 2
535 193 1
544 193 1
562 193 1
595 193 1
640 193 1
656 193 1
696 193 1
771 193 7
783 193 1
967 193 1
1080 193 1
1082 193 2
1090 193 1
1260 193 2
1306 193 2
1330 193 2
1586 193 1
1664 193 1
1665 193 1
1670 193 1
1722 193 1
1736 193 1
1759 193 1
1778 193 1
1782 193 1
1801 193 1
1851 193 1
1931 193 1
1953 193 1
1967 193 1
2024 193 3
2200 193 1
2287 193 1
2312 193 1
2327 193 1
2395 193 6
2458 193 1
2497 193 1
2538 193 1
2578 193 1
2587 193 1
2593 193 3
2603 193 4
2691 193 1
2769 193 1
2802 193 1
2854 193 1
2877 193 1
3071 193 1
3156 193 5
3249 193 1
3260 193 1
3278 193 1
3306 193 1
3353 193 1
3392 193 1
3406 193 1
3419 193 1
3440 193 1
3488 193 3
3526 193 2
3587 193 1
3674 193 2
3677 193 1
3681 193 1
3741 193 1
3807 193 1
3834 193 2
3855 193 1
3926 193 2
3928 193 1
3936 193 3
3944 193 1
4027 193 5
4048 193 1
4175 193 7
4211 193 1
4219 193 2
4282 193 1
4299 193 1
4302 193 4
4308 193 1
4322 193 1
4398 193 2
4401 193 1
4446 193 1
4477 193 1
4502 193 1
4505 193 4
4516 193 1
4731 193 1
4739 193 2
4797 193 1
4834 193 1
4972 193 1
4992 193 2
5046 193 2
5081 193 1
5088 193 1
5120 193 2
5137 193 2
5142 193 4
5210 193 1
5289 193 3
5360 193 1
5361 193 1
5392 193 1
5434 193 1
5469 193 5
5504 193 1
5505 193 1
5518 193 1
5539 193 1
5640 193 1
5661 193 1
5670 193 2
5705 193 1
5727 193 1
5792 193 1
5794 193 1
5809 193 1
5821 193 1
5849 193 3
5860 193 1
5867 193 2
5868 193 2
5869 193 1
5906 193 1
30 194 2
38 194 1
50 194 1
54 194 1
55 194 1
65 194 3
70 194 1
208 194 1
224 194 7
227 194 1
248 194 1
289 194 1
367 194 3
428 194 5
520 194 1
535 194 1
656 194 3
691 194 1
720 194 2
754 194 1
771 194 3
803 194 2
868 194 1
970 194 3
1066 194 1
1084 194 1
1124 194 1
1133 194 1
1200 194 1
1204 194 1
1216 194 1
1223 194 2
1253 194 1
1330 194 5
1334 194 1
1353 194 1
1373 194 1
1387 194 1
1398 194 2
1412 194 1
1426 194 2
1430 194 1
1455 194 2
1507 194 2
1520 194 1
1525 194 1
1534 194 8
1731 194 1
1737 194 1
1823 194 1
1888 194 1
1890 194 1
1902 194 1
1905 194 1
1918 194 1
1933 194 1
1939 194 1
1981 194 2
2021 194 1
2024 194 1
2026 194 1
2073 194 1
2146 194 1
2283 194 1
2312 194 1
2395 194 5
2411 194 1
2449 194 1
2452 194 1
2578 194 3
2603 194 1
2607 194 1
2612 194 1
2624 194 2
2626 194 1
2660 194 1
2661 194 1
2694 194 1
2698 194 1
2758 194 1
2774 194 2
2780 194 1
2850 194 1
2877 194 1
3008 194 4
3034 194 6
3054 194 1
3063 194 4
3094 194 4
3144 194 1
3146 194 2
3147 194 2
3156 194 5
3172 194 1
3176 194 1
3182 194 1
3245 194 4
3256 194 1
3260 194 1
3307 194 1
3386 194 1
3389 194 1
3418 194 2
3419 194 1
3486 194 1
3488 194 1
3581 194 2
3585 194 1
3614 194 1
3674 194 2
3677 194 1
3692 194 2
3728 194 11
3734 194 1
3741 194 1
3752 194 5
3753 194 2
3754 194 5
3770 194 1
3776 194 1
3802 194 1
3859 194 1
3919 194 2
3936 194 3
3941 194 1
3954 194 1
3983 194 1
4039 194 1
4090 194 1
4093 194 1
4114 194 1
4134 194 1
4158 194 2
4202 194 2
4204 194 5
4207 194 7
4245 194 3
4246 194 2
4253 194 1
4299 194 1
4300 194 1
4302 194 1
4308 194 1
4398 194 1
4424 194 1
4431 194 1
4436 194 3
4441 194 2
4451 194 1
4453 194 1
4461 194 1
4485 194 3
4505 194 3
4513 194 1
4516 194 2
4528 194 1
4648 194 1
4698 194 1
4715 194 1
4736 194 3
4748 194 1
4754 194 1
4797 194 2
4838 194 1
4859 194 1
4899 194 1
4959 194 2
4995 194 1
5046 194 1
5074 194 1
5081 194 1
5088 194 3
5142 194 3
5210 194 5
5211 194 1
5220 194 1
5254 194 3
5258 194 1
5297 194 2
5373 194 1
5374 194 1
5392 194 2
5401 194 2
5446 194 3
5520 194 1
5525 194 1
5594 194 1
5614 194 2
5628 194 2
5661 194 3
5670 194 1
5705 194 1
5727 194 1
5821 194 2
5829 194 1
5849 194 1
5871 194 8
5901 194 1
30 195 1
72 195 1
80 195 1
87 195 1
110 195 1
141 195 2
171 195 1
180 195 1
181 195 1
188 195 1
224 195 3
289 195 6
307 195 1
367 195 2
434 195 1
451 195 1
460 195 1
531 195 2
533 195 1
695 195 2
726 195 1
737 195 1
771 195 4
783 195 3
833 195 1
838 195 2
851 195 1
930 195 5
972 195 1
1001 195 1
1004 195 1
1123 195 1
1161 195 2
1224 195 4
1284 195 2
1330 195 1
1353 195 4
1392 195 1
1406 195 1
1412 195 1
1487 195 1
1519 195 1
1550 195 2
1817 195 2
1824 195 1
1902 195 1
1939 195 3
1940 195 1
1953 195 7
2016 195 2
2019 195 1
2035 195 2
2104 195 1
2176 195 1
2184 195 1
2216 195 1
2218 195 1
2300 195 1
2314 195 1
2395 195 15
2411 195 1
2537 195 1
2549 195 1
2550 195 1
2632 195 1
2636 195 1
2698 195 1
2822 195 9
2877 195 1
2924 195 1
2971 195 4
3061 195 9
3130 195 1
3147 195 4
3156 195 3
3157 195 2
3160 195 1
3233 195 1
3234 195 1
3353 195 1
3357 195 1
3392 195 2
3488 195 6
3492 195 1
3511 195 2
3526 195 1
3540 195 1
3548 195 5
3581 195 1
3674 195 1
3681 195 2
3725 195 4
3734 195 3
3741 195 2
3798 195 1
3844 195 2
3871 195 1
3958 195 9
4004 195 1
4006 195 2
4071 195 4
4081 195 1
4093 195 2
4106 195 1
4138 195 1
4175 195 3
4185 195 1
4200 195 2
4204 195 3
4206 195 1
4239 195 3
4253 195 1
4273 195 1
4308 195 1
4394 195 1
4424 195 1
4442 195 1
4461 195 2
4470 195 7
4483 195 3
4509 195 1
4735 195 1
4740 195 1
4748 195 1
4795 195 1
4797 195 3
4805 195 1
4816 195 1
4834 195 1
4884 195 1
4972 195 1
4975 195 1
4980 195 1
4999 195 1
5069 195 3
5097 195 1
5120 195 2
5142 195 2
5155 195 1
5163 195 1
5182 195 4
5211 195 2
5254 195 1
5266 195 1
5329 195 1
5372 195 2
5383 195 1
5594 195 1
5598 195 8
5638 195 1
5639 195 10
5656 195 2
5701 195 1
5782 195 1
5821 195 4
5835 195 1
5849 195 2
5867 195 1
5901 195 1
5903 195 1
30 196 2
38 196 1
46 196 1
56 196 1
70 196 2
78 196 1
87 196 2
123 196 1
141 196 1
171 196 2
172 196 3
210 196 1
224 196 1
226 196 1
227 196 1
248 196 1
283 196 1
289 196 1
334 196 1
342 196 4
353 196 1
360 196 1
476 196 1
535 196 2
536 196 1
543 196 1
673 196 1
730 196 1
771 196 6
847 196 1
860 196 1
861 196 1
1065 196 1
1083 196 1
1090 196 1
1123 196 1
1224 196 1
1236 196 1
1254 196 2
1260 196 1
1301 196 3
1330 196 2
1331 196 1
1348 196 1
1361 196 2
1373 196 1
1426 196 3
1517 196 1
1737 196 1
1817 196 1
1851 196 5
1918 196 1
1931 196 2
1953 196 2
2023 196 1
2024 196 3
2035 196 1
2085 196 1
2088 196 1
2127 196 1
2147 196 1
2158 196 1
2165 196 1
2313 196 1
2371 196 1
2395 196 3
2447 196 1
2497 196 1
2549 196 3
2583 196 1
2593 196 2
2603 196 1
2626 196 1
2683 196 1
2769 196 1
2877 196 1
2959 196 2
2974 196 1
3008 196 2
3060 196 2
3071 196 2
3130 196 1
3141 196 1
3156 196 5
3306 196 1
3352 196 2
3392 196 2
3419 196 1
3488 196 10
3686 196 1
3692 196 1
3741 196 1
3742 196 1
3807 196 2
3834 196 2
3859 196 2
3889 196 1
3925 196 1
3936 196 6
4027 196 9
4039 196 1
4048 196 1
4071 196 1
4085 196 1
4106 196 1
4158 196 1
4175 196 6
4204 196 2
4219 196 6
4285 196 1
4302 196 3
4308 196 1
4398 196 1
4399 196 1
4428 196 1
4436 196 1
4446 196 2
4450 196 1
4463 196 1
4466 196 3
4472 196 1
4505 196 2
4516 196 12
4528 196 4
4621 196 1
4735 196 1
4739 196 1
4797 196 1
4834 196 1
5030 196 1
5081 196 1
5120 196 2
5142 196 1
5212 196 1
5289 196 8
5372 196 1
5383 196 2
5401 196 1
5469 196 9
5525 196 2
5569 196 1
5578 196 1
5661 196 1
5686 196 1
5782 196 1
5867 196 2
5901 196 1
8 197 3
55 197 1
60 197 1
65 197 1
70 197 1
83 197 3
88 197 4
100 197 1
113 197 1
141 197 1
177 197 1
181 197 1
185 197 1
224 197 3
227 197 2
253 197 1
292 197 1
353 197 1
357 197 1
369 197 6
376 197 1
473 197 1
499 197 1
535 197 1
562 197 1
656 197 1
720 197 2
737 197 2
791 197 1
860 197 3
861 197 3
868 197 1
958 197 3
1001 197 1
1004 197 1
1028 197 1
1038 197 1
1058 197 1
1060 197 1
1097 197 1
1123 197 1
1161 197 1
1209 197 3
1226 197 5
1260 197 1
1330 197 3
1331 197 2
1351 197 1
1353 197 2
1355 197 1
1362 197 1
1398 197 1
1412 197 1
1422 197 1
1426 197 1
1452 197 2
1454 197 1
1461 197 1
1473 197 3
1516 197 1
1527 197 2
1568 197 1
1621 197 1
1689 197 1
1770 197 1
1837 197 1
1866 197 1
1871 197 2
1931 197 1
1942 197 6
1966 197 2
2002 197 3
2040 197 2
2085 197 1
2313 197 1
2395 197 2
2411 197 1
2448 197 1
2489 197 6
2505 197 1
2544 197 3
2574 197 1
2587 197 1
2593 197 1
2606 197 1
2617 197 1
2626 197 1
2632 197 2
2660 197 1
2722 197 1
2745 197 1
2813 197 1
2877 197 1
2890 197 1
2953 197 1
3023 197 1
3035 197 1
3071 197 3
3087 197 9
3094 197 2
3136 197 1
3138 197 2
3147 197 3
3156 197 1
3245 197 1
3248 197 1
3249 197 1
3392 197 5
3540 197 2
3575 197 1
3605 197 1
3642 197 1
3677 197 1
3686 197 1
3687 197 1
3702 197 5
3766 197 1
3809 197 3
3834 197 2
3877 197 1
3883 197 2
3936 197 2
3986 197 1
4071 197 1
4157 197 4
4169 197 3
4204 197 1
4247 197 1
4264 197 1
4302 197 1
4308 197 2
4329 197 1
4373 197 1
4412 197 1
4436 197 1
4443 197 1
4446 197 3
4463 197 1
4505 197 1
4507 197 1
4518 197 2
4528 197 3
4535 197 1
4537 197 1
4637 197 1
4662 197 1
4723 197 1
4739 197 1
4753 197 1
4769 197 2
4805 197 1
4834 197 2
4854 197 1
4858 197 1
4933 197 9
4972 197 1
4989 197 3
5075 197 1
5081 197 2
5142 197 4
5211 197 1
5245 197 4
5248 197 1
5254 197 1
5278 197 9
5336 197 2
5358 197 1
5385 197 3
5574 197 1
5594 197 1
5645 197 1
5661 197 1
5670 197 1
5674 197 1
5697 197 1
5764 197 1
5772 197 2
5779 197 1
12 198 1
38 198 2
43 198 1
46 198 2
90 198 1
124 198 1
141 198 1
172 198 1
180 198 1
224 198 1
275 198 3
283 198 1
289 198 2
298 198 5
311 198 1
360 198 3
405 198 1
408 198 3
473 198 3
737 198 1
753 198 1
783 198 2
960 198 1
1031 198 1
1042 198 1
1053 198 1
1123 198 1
1146 198 1
1162 198 1
1199 198 1
1219 198 1
1353 198 4
1363 198 1
1373 198 1
1379 198 1
1434 198 1
1452 198 3
1454 198 1
1487 198 2
1490 198 1
1504 198 1
1568 198 1
1824 198 1
1851 198 4
1905 198 2
1906 198 1
1909 198 1
1942 198 1
2022 198 1
2035 198 1
2085 198 2
2100 198 1
2295 198 1
2411 198 2
2448 198 1
2583 198 1
2606 198 1
2617 198 1
2624 198 3
2655 198 1
2722 198 1
2736 198 1
2774 198 1
2877 198 1
2936 198 1
2970 198 1
3008 198 2
3046 198 1
3050 198 1
3138 198 1
3141 198 1
3310 198 2
3392 198 4
3674 198 2
3781 198 2
3879 198 1
3904 198 1
3928 198 3
3930 198 1
3936 198 6
3970 198 1
4093 198 1
4136 198 1
4157 198 1
4171 198 1
4202 198 1
4204 198 1
4211 198 1
4212 198 1
4214 198 2
4221 198 1
4239 198 2
4296 198 1
4302 198 1
4322 198 1
4468 198 1
4475 198 1
4516 198 1
4621 198 2
4718 198 1
4735 198 1
4771 198 1
4805 198 1
4880 198 4
4899 198 1
5014 198 2
5025 198 1
5069 198 6
5120 198 1
5137 198 2
5141 198 2
5142 198 2
5152 198 1
5155 198 2
5254 198 1
5282 198 1
5287 198 3
5288 198 1
5296 198 1
5459 198 1
5463 198 6
5527 198 1
5638 198 5
5670 198 1
5675 198 1
5701 198 1
5765 198 1
5767 198 3
5777 198 2
5835 198 1
38 199 1
93 199 1
95 199 1
100 199 1
141 199 1
224 199 1
227 199 2
289 199 1
353 199 1
360 199 1
665 199 1
726 199 1
810 199 3
930 199 1
940 199 1
965 199 1
1000 199 1
1004 199 1
1031 199 1
1042 199 1
1064 199 1
1082 199 1
1090 199 1
1093 199 1
1133 199 2
1139 199 1
1190 199 1
1209 199 1
1220 199 1
1226 199 8
1284 199 1
1330 199 2
1426 199 1
1427 199 1
1527 199 1
1621 199 1
1664 199 7
1771 199 1
1790 199 1
1818 199 1
1910 199 1
1918 199 2
1938 199 2
1944 199 3
1958 199 1
1973 199 1
1974 199 5
2009 199 1
2026 199 1
2085 199 1
2313 199 2
2395 199 3
2447 199 1
2448 199 5
2578 199 1
2587 199 1
2606 199 1
2655 199 1
2705 199 1
2717 199 1
2788 199 1
2822 199 2
2889 199 1
2891 199 1
3023 199 7
3142 199 1
3307 199 1
3392 199 2
3481 199 1
3488 199 1
3571 199 3
3581 199 1
3624 199 1
3744 199 1
3817 199 5
3941 199 1
3954 199 1
3958 199 2
3983 199 2
4034 199 1
4066 199 1
4158 199 2
4163 199 1
4188 199 2
4204 199 1
4214 199 1
4273 199 2
4302 199 7
4308 199 1
4321 199 2
4361 199 1
4436 199 1
4446 199 1
4461 199 1
4463 199 1
4505 199 1
4528 199 1
4644 199 1
4648 199 2
4662 199 1
4690 199 4
4709 199 1
4739 199 1
4753 199 1
4805 199 1
4834 199 3
4857 199 1
4884 199 1
4899 199 2
4946 199 1
4959 199 1
4964 199 2
5088 199 1
5137 199 1
5142 199 1
5245 199 1
5288 199 8
5336 199 1
5383 199 1
5392 199 1
5473 199 1
5474 199 1
5527 199 1
5601 199 1
5657 199 2
5742 199 1
5840 199 1
5842 199 1
5867 199 2
5872 199 2
70 200 1
186 200 1
258 200 1
311 200 1
367 200 1
369 200 1
371 200 1
506 200 1
535 200 2
656 200 1
737 200 2
771 200 2
772 200 8
783 200 1
791 200 1
895 200 1
958 200 1
1017 200 1
1042 200 1
1083 200 1
1090 200 1
1133 200 2
1141 200 1
1260 200 1
1330 200 1
1353 200 1
1394 200 3
1426 200 1
1487 200 1
1621 200 1
1670 200 2
1790 200 2
1823 200 1
1851 200 2
1864 200 1
1917 200 1
1942 200 3
1953 200 5
2026 200 1
2044 200 2
2146 200 1
2251 200 1
2395 200 5
2583 200 1
2593 200 1
2626 200 2
2660 200 4
2725 200 1
2742 200 1
2795 200 1
2877 200 1
3023 200 4
3054 200 1
3249 200 1
3258 200 1
3271 200 1
3279 200 3
3392 200 6
3500 200 1
3540 200 1
3674 200 1
3770 200 1
3797 200 1
3859 200 1
3883 200 1
3919 200 1
3924 200 3
3936 200 1
3954 200 2
4015 200 1
4071 200 2
4206 200 1
4211 200 1
4229 200 2
4247 200 1
4253 200 1
4268 200 2
4269 200 1
4271 200 1
4322 200 1
4441 200 1
4463 200 2
4528 200 1
4598 200 1
4674 200 4
4675 200 1
4690 200 1
4694 200 1
4739 200 1
4769 200 1
4834 200 1
4882 200 1
4959 200 7
4964 200 1
5014 200 1
5129 200 4
5137 200 2
5142 200 1
5162 200 1
5211 200 5
5245 200 1
5276 200 1
5277 200 1
5336 200 1
5352 200 1
5383 200 1
5392 200 1
5574 200 1
5741 200 1
5821 200 4
5864 200 1
5867 200 1
5901 200 1
16 201 1
32 201 1
38 201 3
80 201 2
93 201 11
100 201 1
181 201 1
208 201 1
224 201 1
227 201 1
289 201 1
360 201 2
369 201 2
463 201 1
470 201 1
506 201 2
737 201 1
771 201 6
783 201 1
791 201 2
805 201 1
860 201 2
944 201 2
980 201 2
1059 201 1
1120 201 1
1123 201 2
1161 201 4
1194 201 1
1195 201 1
1260 201 1
1317 201 5
1318 201 1
1330 201 1
1331 201 1
1344 201 3
1351 201 1
1379 201 5
1426 201 1
1724 201 1
1731 201 1
1736 201 1
1741 201 1
1830 201 1
1855 201 1
1856 201 13
1918 201 1
1936 201 1
1942 201 6
1947 201 1
2084 201 1
2085 201 1
2127 201 1
2128 201 1
2278 201 1
2395 201 5
2449 201 1
2489 201 1
2497 201 1
2550 201 1
2561 201 1
2583 201 1
2606 201 1
2617 201 2
2632 201 1
2655 201 1
2660 201 1
2675 201 1
2691 201 1
2716 201 1
2717 201 3
2774 201 1
2813 201 1
2877 201 1
3029 201 1
3035 201 1
3045 201 1
3071 201 2
3141 201 1
3154 201 1
3259 201 1
3334 201 2
3336 201 1
3392 201 5
3394 201 2
3526 201 1
3540 201 1
3543 201 1
3581 201 1
3614 201 1
3641 201 1
3644 201 2
3674 201 1
3677 201 2
3687 201 3
3689 201 6
3770 201 1
3833 201 2
3883 201 5
3924 201 1
3974 201 1
4093 201 2
4114 201 1
4134 201 4
4135 201 2
4158 201 4
4163 201 1
4170 201 1
4211 201 2
4253 201 1
4254 201 1
4308 201 1
4373 201 6
4410 201 1
4436 201 1
4446 201 2
4461 201 3
4495 201 3
4505 201 2
4528 201 1
4576 201 1
4636 201 1
4637 201 1
4648 201 1
4739 201 1
4740 201 1
4790 201 3
4797 201 2
4805 201 1
4806 201 1
4857 201 1
5075 201 1
5081 201 1
5102 201 1
5120 201 1
5128 201 1
5142 201 3
5210 201 1
5226 201 1
5254 201 3
5358 201 1
5401 201 1
5574 201 1
5598 201 3
5661 201 1
5670 201 2
5695 201 1
5821 201 1
5901 201 2
30 202 6
54 202 1
70 202 1
74 202 1
172 202 1
208 202 1
224 202 2
227 202 2
272 202 1
284 202 1
289 202 1
498 202 1
562 202 1
656 202 1
726 202 1
737 202 1
791 202 2
860 202 1
943 202 1
944 202 1
1052 202 3
1058 202 1
1060 202 1
1124 202 1
1125 202 1
1145 202 1
1226 202 6
1260 202 1
1330 202 2
1353 202 2
1379 202 1
1426 202 2
1452 202 3
1487 202 1
1513 202 5
1621 202 1
1634 202 3
1752 202 1
1910 202 1
2022 202 1
2085 202 1
2102 202 1
2146 202 1
2155 202 1
2280 202 1
2336 202 1
2395 202 2
2452 202 1
2489 202 6
2497 202 2
2550 202 2
2579 202 1
2608 202 1
2632 202 2
2642 202 1
2645 202 1
2655 202 1
2749 202 2
2758 202 1
2822 202 1
2877 202 1
2891 202 1
3035 202 1
3071 202 1
3077 202 3
3087 202 1
3138 202 2
3141 202 1
3147 202 2
3156 202 1
3259 202 1
3266 202 1
3273 202 1
3306 202 1
3392 202 3
3488 202 1
3498 202 1
3536 202 1
3540 202 4
3571 202 3
3674 202 1
3689 202 1
3770 202 1
3880 202 1
3883 202 3
3919 202 1
3953 202 1
3958 202 1
3970 202 1
4014 202 1
4095 202 2
4169 202 1
4188 202 1
4204 202 3
4226 202 1
4273 202 2
4301 202 2
4308 202 2
4373 202 1
4410 202 1
4446 202 1
4453 202 8
4495 202 1
4505 202 2
4528 202 4
4648 202 1
4731 202 1
4739 202 1
4805 202 1
4809 202 1
4834 202 1
4959 202 1
5088 202 1
5120 202 1
5134 202 1
5137 202 1
5142 202 2
5155 202 1
5211 202 2
5225 202 1
5228 202 2
5305 202 1
5329 202 1
5401 202 1
5480 202 1
5481 202 1
5527 202 1
5670 202 1
5715 202 2
5821 202 2
5862 202 2
5903 202 1
43 203 2
48 203 3
70 203 3
172 203 1
208 203 1
224 203 4
254 203 1
258 203 1
283 203 1
289 203 1
360 203 2
473 203 3
518 203 1
720 203 1
737 203 1
842 203 2
944 203 1
1004 203 1
1084 203 1
1167 203 2
1197 203 3
1232 203 6
1254 203 2
1260 203 1
1287 203 2
1311 203 3
1379 203 1
1440 203 1
1454 203 1
1464 203 1
1465 203 1
1494 203 1
1522 203 2
1579 203 1
1632 203 4
1633 203 4
1666 203 3
1682 203 1
1905 203 1
1909 203 1
2085 203 1
2200 203 2
2280 203 1
2497 203 1
2564 203 1
2624 203 1
2632 203 1
2695 203 1
2705 203 1
2758 203 1
2774 203 1
2800 203 1
2838 203 1
2877 203 1
3031 203 1
3071 203 3
3141 203 1
3306 203 1
3308 203 1
3392 203 4
3394 203 1
3541 203 2
3614 203 2
3674 203 1
3677 203 1
3681 203 1
3899 203 2
3936 203 2
4004 203 1
4090 203 2
4111 203 1
4134 203 3
4158 203 2
4204 203 2
4227 203 2
4250 203 3
4301 203 2
4308 203 2
4322 203 2
4373 203 1
4413 203 1
4446 203 2
4463 203 1
4528 203 1
4594 203 2
4675 203 1
4684 203 1
4720 203 2
4739 203 1
4771 203 4
4834 203 2
4939 203 1
4991 203 1
