"word","doc","freq","IES"
2168,12,1,12
2252,12,1,12
2364,12,1,12
2386,12,1,12
2395,12,2,12
2447,12,1,12
2594,12,4,12
2618,12,1,12
2645,12,1,12
2745,12,2,12
2774,12,1,12
2795,12,1,12
2877,12,1,12
2891,12,1,12
2945,12,2,12
3042,12,1,12
3071,12,1,12
3147,12,1,12
3165,12,2,12
3308,12,1,12
3363,12,3,12
3392,12,6,12
3437,12,1,12
3460,12,1,12
3462,12,1,12
3481,12,2,12
3566,12,3,12
3662,12,1,12
3674,12,1,12
3681,12,1,12
3741,12,1,12
3784,12,1,12
4111,12,1,12
4157,12,2,12
4200,12,5,12
4204,12,2,12
4211,12,1,12
4239,12,3,12
4446,12,4,12
4451,12,4,12
4525,12,1,12
4620,12,1,12
4648,12,1,12
4695,12,1,12
4735,12,1,12
4746,12,1,12
5011,12,1,12
5074,12,1,12
5088,12,3,12
5142,12,2,12
5294,12,3,12
5389,12,1,12
5392,12,1,12
5394,12,1,12
5642,12,1,12
5657,12,6,12
5672,12,2,12
5719,12,1,12
5843,12,1,12
5867,12,1,12
41,13,1,12
80,13,1,12
172,13,2,12
224,13,1,12
289,13,3,12
334,13,1,12
396,13,1,12
473,13,1,12
499,13,1,12
737,13,1,12
791,13,2,12
810,13,2,12
897,13,1,12
944,13,1,12
1016,13,1,12
1017,13,1,12
1042,13,1,12
1045,13,1,12
1046,13,1,12
1093,13,1,12
1103,13,1,12
1133,13,1,12
1219,13,1,12
1220,13,1,12
1226,13,3,12
1263,13,1,12
1287,13,2,12
1330,13,5,12
1344,13,2,12
1414,13,1,12
1424,13,1,12
1425,13,2,12
1527,13,3,12
1542,13,1,12
1621,13,1,12
1630,13,1,12
1751,13,3,12
1777,13,1,12
1810,13,1,12
1830,13,2,12
2035,13,1,12
2079,13,1,12
2267,13,1,12
2272,13,1,12
2330,13,2,12
2395,13,1,12
2593,13,1,12
2626,13,1,12
2642,13,2,12
2643,13,2,12
2713,13,1,12
2813,13,1,12
2877,13,1,12
2890,13,1,12
3071,13,1,12
3147,13,1,12
3182,13,1,12
3308,13,1,12
3392,13,13,12
3526,13,1,12
3581,13,1,12
3660,13,1,12
3681,13,1,12
3686,13,1,12
3744,13,1,12
3817,13,2,12
3834,13,1,12
3875,13,1,12
4134,13,2,12
4169,13,1,12
4197,13,1,12
4228,13,1,12
4251,13,1,12
4367,13,1,12
4369,13,2,12
4412,13,1,12
4424,13,1,12
4443,13,1,12
4495,13,1,12
4528,13,2,12
4556,13,1,12
4648,13,1,12
4662,13,1,12
4676,13,1,12
4791,13,1,12
4799,13,1,12
4805,13,1,12
4884,13,1,12
4893,13,2,12
5045,13,2,12
5066,13,1,12
5078,13,1,12
5081,13,2,12
5222,13,1,12
5225,13,1,12
5245,13,1,12
5527,13,1,12
5566,13,1,12
5573,13,2,12
5715,13,1,12
5742,13,2,12
5817,13,1,12
5849,13,1,12
5867,13,2,12
5872,13,3,12
12,14,1,12
71,14,1,12
74,14,1,12
141,14,1,12
186,14,1,12
252,14,1,12
284,14,2,12
289,14,1,12
311,14,1,12
369,14,1,12
394,14,1,12
443,14,1,12
498,14,1,12
506,14,1,12
658,14,1,12
755,14,1,12
778,14,1,12
1004,14,1,12
1100,14,1,12
1119,14,1,12
1123,14,2,12
1125,14,1,12
1128,14,1,12
1284,14,1,12
1330,14,7,12
1375,14,1,12
1452,14,1,12
1488,14,3,12
1494,14,1,12
1525,14,1,12
1554,14,1,12
1736,14,1,12
1737,14,1,12
1830,14,4,12
1851,14,2,12
1882,14,1,12
1924,14,1,12
1926,14,1,12
2200,14,1,12
2313,14,1,12
2336,14,1,12
2437,14,1,12
2533,14,1,12
2549,14,1,12
2550,14,1,12
2606,14,1,12
2618,14,1,12
2631,14,1,12
2632,14,2,12
2645,14,1,12
2655,14,2,12
2660,14,2,12
2766,14,1,12
2877,14,1,12
2962,14,1,12
3039,14,2,12
3050,14,1,12
3071,14,1,12
3087,14,1,12
3143,14,1,12
3147,14,1,12
3165,14,1,12
3169,14,1,12
3208,14,1,12
3218,14,1,12
3392,14,2,12
3413,14,1,12
3658,14,1,12
3662,14,1,12
3936,14,1,12
3954,14,2,12
4092,14,1,12
4114,14,1,12
4157,14,1,12
4158,14,2,12
4171,14,1,12
4187,14,6,12
4188,14,1,12
4204,14,1,12
4247,14,1,12
4253,14,1,12
4306,14,1,12
4359,14,1,12
4369,14,1,12
4390,14,1,12
4419,14,1,12
4431,14,1,12
4446,14,2,12
4459,14,1,12
4495,14,1,12
4497,14,1,12
4505,14,1,12
4525,14,2,12
4528,14,1,12
4539,14,1,12
4566,14,1,12
4592,14,1,12
4731,14,1,12
4834,14,1,12
4880,14,1,12
5088,14,1,12
5131,14,1,12
5134,14,1,12
5142,14,1,12
5226,14,1,12
5294,14,1,12
5296,14,1,12
5336,14,1,12
5735,14,1,12
5802,14,1,12
5859,14,1,12
5867,14,2,12
90,15,2,12
141,15,1,12
186,15,1,12
284,15,1,12
329,15,8,12
426,15,2,12
432,15,2,12
473,15,1,12
506,15,1,12
570,15,1,12
726,15,1,12
737,15,1,12
778,15,1,12
1017,15,1,12
1042,15,2,12
1123,15,1,12
1330,15,1,12
1392,15,1,12
1422,15,1,12
1452,15,2,12
1487,15,2,12
1544,15,2,12
1560,15,4,12
1621,15,1,12
1652,15,1,12
1669,15,5,12
1830,15,2,12
1851,15,1,12
1905,15,1,12
1921,15,3,12
2022,15,1,12
2024,15,1,12
2146,15,6,12
2174,15,3,12
2278,15,1,12
2497,15,1,12
2626,15,1,12
2660,15,1,12
2673,15,1,12
2877,15,1,12
2928,15,1,12
2946,15,1,12
2959,15,1,12
3031,15,2,12
3042,15,3,12
3066,15,2,12
3075,15,1,12
3099,15,1,12
3130,15,1,12
3165,15,1,12
3189,15,1,12
3227,15,1,12
3234,15,1,12
3245,15,1,12
3257,15,1,12
3392,15,6,12
3413,15,1,12
3445,15,2,12
3581,15,1,12
3629,15,1,12
3662,15,1,12
3677,15,1,12
3697,15,1,12
3777,15,1,12
3838,15,1,12
3936,15,1,12
3973,15,1,12
3983,15,1,12
4090,15,2,12
4158,15,2,12
4202,15,1,12
4204,15,1,12
4236,15,1,12
4307,15,1,12
4316,15,1,12
4390,15,1,12
4488,15,1,12
4502,15,1,12
4528,15,2,12
4536,15,1,12
4603,15,1,12
4694,15,1,12
4718,15,1,12
4720,15,1,12
4786,15,4,12
4805,15,1,12
4834,15,1,12
4959,15,1,12
5050,15,1,12
5137,15,3,12
5202,15,1,12
5211,15,1,12
5383,15,1,12
5392,15,1,12
5401,15,2,12
5675,15,1,12
5680,15,1,12
5905,15,1,12
224,16,1,12
283,16,1,12
284,16,1,12
289,16,2,12
311,16,1,12
329,16,7,12
372,16,1,12
426,16,1,12
432,16,1,12
473,16,1,12
726,16,1,12
778,16,1,12
962,16,2,12
1042,16,1,12
1090,16,1,12
1123,16,1,12
1266,16,4,12
1313,16,1,12
1330,16,3,12
1342,16,2,12
1425,16,2,12
1487,16,2,12
1525,16,1,12
1544,16,2,12
1560,16,4,12
1630,16,1,12
1654,16,1,12
1730,16,2,12
1830,16,2,12
1905,16,1,12
2022,16,1,12
2146,16,4,12
2171,16,1,12
2587,16,1,12
2660,16,1,12
2673,16,1,12
2757,16,1,12
2877,16,1,12
3031,16,1,12
3037,16,1,12
3042,16,1,12
3047,16,3,12
3076,16,5,12
3189,16,1,12
3227,16,1,12
3234,16,1,12
3392,16,6,12
3413,16,1,12
3445,16,1,12
3581,16,1,12
3677,16,1,12
3838,16,1,12
3936,16,1,12
3973,16,1,12
4173,16,2,12
4197,16,1,12
4202,16,1,12
4236,16,2,12
4239,16,6,12
4306,16,1,12
4307,16,2,12
4390,16,1,12
4446,16,1,12
4461,16,1,12
4468,16,1,12
4488,16,1,12
4528,16,1,12
4720,16,1,12
4786,16,3,12
4991,16,1,12
5137,16,1,12
5142,16,1,12
5158,16,1,12
5160,16,1,12
5161,16,1,12
5172,16,1,12
5182,16,1,12
5211,16,1,12
5227,16,1,12
5401,16,3,12
5842,16,1,12
NA,17,1,12
12,17,1,12
186,17,1,12
224,17,1,12
284,17,2,12
329,17,6,12
372,17,1,12
399,17,1,12
426,17,1,12
432,17,1,12
473,17,1,12
506,17,1,12
571,17,1,12
696,17,1,12
726,17,1,12
778,17,1,12
783,17,2,12
791,17,2,12
962,17,1,12
1090,17,1,12
1123,17,3,12
1161,17,1,12
1330,17,2,12
1373,17,2,12
1452,17,1,12
1487,17,2,12
1560,17,5,12
1652,17,1,12
1830,17,1,12
1834,17,1,12
1921,17,1,12
1953,17,1,12
2009,17,1,12
2022,17,1,12
2023,17,1,12
2035,17,1,12
2056,17,1,12
2079,17,1,12
2181,17,2,12
2200,17,1,12
2272,17,6,12
2313,17,2,12
2520,17,1,12
2532,17,1,12
2877,17,1,12
2890,17,1,12
2891,17,1,12
3031,17,1,12
3035,17,2,12
3138,17,1,12
3189,17,1,12
3234,17,1,12
3257,17,1,12
3306,17,2,12
3392,17,10,12
3413,17,1,12
3445,17,1,12
3581,17,2,12
3629,17,1,12
3652,17,1,12
3674,17,1,12
3838,17,2,12
3855,17,1,12
3963,17,1,12
4134,17,1,12
4158,17,1,12
4204,17,1,12
4239,17,1,12
4240,17,1,12
4307,17,2,12
4312,17,1,12
4390,17,1,12
4398,17,1,12
4486,17,1,12
4488,17,1,12
4520,17,2,12
4648,17,1,12
4716,17,1,12
4746,17,2,12
4769,17,1,12
4786,17,7,12
4799,17,1,12
4818,17,1,12
4834,17,1,12
4880,17,1,12
5142,17,4,12
5309,17,1,12
5329,17,1,12
5350,17,1,12
5358,17,1,12
5372,17,1,12
5392,17,1,12
5401,17,5,12
5670,17,2,12
5680,17,1,12
5821,17,1,12
5867,17,1,12
80,18,1,12
181,18,1,12
284,18,1,12
380,18,1,12
468,18,1,12
473,18,1,12
506,18,1,12
583,18,4,12
625,18,1,12
720,18,1,12
778,18,1,12
791,18,1,12
831,18,1,12
940,18,1,12
1097,18,1,12
1123,18,1,12
1228,18,1,12
1330,18,1,12
1452,18,1,12
1525,18,1,12
1544,18,1,12
1724,18,1,12
1830,18,5,12
1851,18,1,12
2022,18,1,12
2028,18,1,12
2146,18,1,12
2200,18,2,12
2745,18,2,12
2877,18,1,12
3031,18,7,12
3065,18,4,12
3234,18,2,12
3392,18,4,12
3398,18,3,12
3413,18,1,12
3511,18,1,12
3589,18,1,12
3662,18,1,12
3681,18,2,12
3862,18,1,12
3927,18,1,12
3936,18,2,12
4157,18,1,12
4158,18,3,12
4214,18,7,12
4239,18,2,12
4373,18,2,12
4446,18,1,12
4455,18,1,12
4528,18,1,12
4648,18,1,12
4682,18,4,12
4834,18,1,12
4880,18,1,12
5142,18,1,12
5202,18,1,12
5336,18,4,12
5383,18,1,12
5525,18,1,12
5527,18,1,12
5705,18,1,12
5867,18,1,12
70,19,1,12
80,19,2,12
181,19,1,12
468,19,1,12
473,19,1,12
701,19,4,12
778,19,1,12
1123,19,2,12
1228,19,1,12
1333,19,1,12
1525,19,1,12
1544,19,1,12
1560,19,2,12
1830,19,3,12
1863,19,1,12
1970,19,1,12
2022,19,1,12
2028,19,1,12
2046,19,1,12
2117,19,2,12
2146,19,1,12
2562,19,1,12
2877,19,1,12
3031,19,10,12
3065,19,2,12
3234,19,3,12
3392,19,2,12
3398,19,3,12
3413,19,1,12
3589,19,1,12
3662,19,1,12
3936,19,1,12
4158,19,1,12
4214,19,8,12
4239,19,2,12
4373,19,3,12
4390,19,1,12
4446,19,2,12
4455,19,3,12
4528,19,1,12
4648,19,1,12
4807,19,1,12
4834,19,1,12
4880,19,1,12
5088,19,1,12
5336,19,4,12
5642,19,1,12
5705,19,1,12
5893,19,4,12
70,20,1,12
78,20,2,12
141,20,1,12
284,20,1,12
360,20,1,12
369,20,1,12
414,20,1,12
468,20,1,12
473,20,3,12
534,20,8,12
769,20,1,12
940,20,2,12
984,20,1,12
1056,20,1,12
1244,20,1,12
1253,20,1,12
1330,20,1,12
1373,20,1,12
1375,20,1,12
1398,20,1,12
1466,20,3,12
1498,20,1,12
1527,20,1,12
1560,20,3,12
1621,20,1,12
1819,20,2,12
1851,20,1,12
1921,20,1,12
1929,20,1,12
1953,20,1,12
1995,20,1,12
2040,20,2,12
2065,20,1,12
2085,20,1,12
2146,20,1,12
2155,20,1,12
2200,20,1,12
2713,20,1,12
2745,20,1,12
2757,20,1,12
2801,20,2,12
2877,20,1,12
2970,20,1,12
2985,20,1,12
3039,20,2,12
3123,20,1,12
3392,20,7,12
3569,20,1,12
3581,20,3,12
3589,20,1,12
3614,20,1,12
3674,20,1,12
3741,20,1,12
3936,20,2,12
3973,20,1,12
4134,20,3,12
4158,20,1,12
4162,20,1,12
4198,20,1,12
4204,20,2,12
4239,20,4,12
4240,20,1,12
4302,20,1,12
4390,20,1,12
4446,20,6,12
4461,20,1,12
4466,20,1,12
4510,20,4,12
4520,20,1,12
4573,20,1,12
4720,20,2,12
4799,20,1,12
4805,20,1,12
5088,20,2,12
5142,20,2,12
5176,20,1,12
5351,20,1,12
5383,20,1,12
5525,20,1,12
5527,20,1,12
5598,20,1,12
5670,20,3,12
5701,20,1,12
5841,20,1,12
5842,20,1,12
46,1,1,13
71,1,1,13
181,1,1,13
224,1,2,13
284,1,1,13
289,1,3,13
488,1,2,13
778,1,2,13
1058,1,1,13
1093,1,1,13
1330,1,2,13
1398,1,1,13
1440,1,1,13
1487,1,1,13
1670,1,1,13
1724,1,1,13
1725,1,1,13
1743,1,1,13
1830,1,2,13
1851,1,1,13
1874,1,1,13
2188,1,1,13
2267,1,1,13
2368,1,1,13
2516,1,1,13
2745,1,1,13
2877,1,1,13
2891,1,1,13
3392,1,4,13
3413,1,2,13
3614,1,1,13
3838,1,2,13
3936,1,1,13
4158,1,1,13
4182,1,1,13
4239,1,3,13
4253,1,1,13
4528,1,1,13
4603,1,1,13
4648,1,1,13
4694,1,1,13
4753,1,1,13
4771,1,1,13
4786,1,2,13
4880,1,1,13
5052,1,1,13
5053,1,1,13
5142,1,3,13
5294,1,1,13
5401,1,2,13
5598,1,1,13
5661,1,1,13
5867,1,1,13
12,2,2,13
34,2,3,13
39,2,2,13
71,2,1,13
224,2,1,13
283,2,1,13
289,2,9,13
330,2,1,13
337,2,1,13
430,2,1,13
433,2,1,13
473,2,5,13
482,2,18,13
695,2,1,13
737,2,1,13
753,2,1,13
760,2,1,13
858,2,1,13
873,2,2,13
919,2,1,13
942,2,2,13
1013,2,2,13
1062,2,1,13
1123,2,2,13
1162,2,4,13
1197,2,3,13
1330,2,12,13
1357,2,1,13
1505,2,1,13
1581,2,3,13
1608,2,1,13
1630,2,1,13
1683,2,1,13
1757,2,1,13
1830,2,1,13
1976,2,1,13
2017,2,1,13
2035,2,1,13
2056,2,1,13
2066,2,2,13
2122,2,2,13
2143,2,1,13
2158,2,1,13
2200,2,2,13
2267,2,3,13
2325,2,1,13
2326,2,1,13
2549,2,1,13
2606,2,2,13
2635,2,1,13
2681,2,1,13
2700,2,3,13
2758,2,1,13
2795,2,1,13
2800,2,1,13
2832,2,1,13
2883,2,2,13
2891,2,1,13
2939,2,2,13
3029,2,2,13
3093,2,1,13
3141,2,2,13
3165,2,1,13
3187,2,1,13
3227,2,2,13
3249,2,2,13
3392,2,6,13
3409,2,4,13
3449,2,2,13
3486,2,1,13
3487,2,1,13
3528,2,2,13
3660,2,3,13
3725,2,1,13
3783,2,1,13
3826,2,1,13
3838,2,1,13
4152,2,1,13
4179,2,1,13
4204,2,9,13
4206,2,1,13
4239,2,3,13
4240,2,1,13
4361,2,3,13
4390,2,1,13
4394,2,1,13
4399,2,1,13
4428,2,1,13
4497,2,1,13
4528,2,1,13
4612,2,2,13
4624,2,2,13
4694,2,1,13
4735,2,1,13
4747,2,1,13
4786,2,5,13
4788,2,3,13
4834,2,1,13
4880,2,1,13
4884,2,1,13
4906,2,1,13
4992,2,1,13
5088,2,2,13
5137,2,1,13
5157,2,1,13
5171,2,2,13
5184,2,1,13
5265,2,2,13
5294,2,1,13
5353,2,2,13
5383,2,1,13
5401,2,9,13
5459,2,1,13
5484,2,1,13
5525,2,1,13
5527,2,1,13
5607,2,1,13
5658,2,1,13
5670,2,11,13
5671,2,1,13
5684,2,1,13
5782,2,2,13
5821,2,1,13
5842,2,2,13
5858,2,1,13
5867,2,1,13
284,3,1,13
380,3,1,13
846,3,1,13
943,3,5,13
944,3,1,13
1042,3,1,13
1050,3,1,13
1146,3,1,13
1162,3,1,13
1333,3,1,13
1498,3,2,13
1810,3,1,13
1830,3,1,13
1897,3,1,13
2155,3,1,13
2252,3,1,13
2326,3,2,13
2392,3,1,13
2447,3,2,13
2497,3,1,13
2533,3,1,13
2550,3,1,13
2587,3,1,13
2644,3,2,13
2869,3,1,13
3093,3,2,13
3147,3,1,13
3306,3,3,13
3308,3,2,13
3681,3,1,13
4093,3,2,13
4200,3,1,13
4202,3,1,13
4204,3,1,13
4236,3,1,13
4239,3,3,13
4251,3,1,13
4390,3,1,13
4399,3,1,13
4504,3,1,13
4528,3,1,13
4648,3,2,13
4834,3,1,13
4857,3,1,13
4880,3,2,13
4906,3,2,13
5088,3,3,13
5336,3,2,13
5435,3,1,13
5525,3,1,13
5527,3,1,13
5672,3,1,13
5835,3,1,13
5866,3,1,13
5867,3,1,13
91,4,1,13
289,4,2,13
394,4,1,13
473,4,2,13
518,4,1,13
562,4,1,13
737,4,2,13
760,4,1,13
1017,4,1,13
1044,4,1,13
1221,4,1,13
1330,4,3,13
1379,4,1,13
1818,4,1,13
1830,4,2,13
1855,4,1,13
1976,4,1,13
2035,4,3,13
2044,4,2,13
2056,4,2,13
2069,4,1,13
2082,4,2,13
2200,4,1,13
2326,4,1,13
2451,4,1,13
2513,4,1,13
2562,4,1,13
2587,4,1,13
2741,4,1,13
2757,4,1,13
2891,4,1,13
2916,4,1,13
2945,4,2,13
2962,4,1,13
2970,4,1,13
3003,4,1,13
3039,4,4,13
3272,4,1,13
3306,4,4,13
3392,4,3,13
3608,4,1,13
3614,4,2,13
3621,4,2,13
3648,4,1,13
3662,4,1,13
3677,4,1,13
3748,4,1,13
3840,4,1,13
3885,4,1,13
3909,4,1,13
3936,4,1,13
4092,4,1,13
4094,4,1,13
4111,4,1,13
4134,4,1,13
4158,4,1,13
4204,4,1,13
4239,4,3,13
4359,4,2,13
4390,4,1,13
4445,4,1,13
4446,4,2,13
4463,4,1,13
4510,4,2,13
4735,4,2,13
4835,4,1,13
4880,4,1,13
4891,4,1,13
4897,4,1,13
4911,4,1,13
4939,4,2,13
5038,4,1,13
5097,4,6,13
5115,4,3,13
5142,4,1,13
5265,4,1,13
5329,4,1,13
5358,4,1,13
5459,4,1,13
5466,4,1,13
5482,4,2,13
5525,4,1,13
5527,4,2,13
5715,4,2,13
5867,4,1,13
12,5,1,13
72,5,1,13
181,5,1,13
283,5,1,13
289,5,1,13
329,5,1,13
362,5,1,13
426,5,1,13
498,5,2,13
600,5,1,13
657,5,1,13
699,5,1,13
1032,5,1,13
1058,5,1,13
1064,5,1,13
1074,5,1,13
1090,5,1,13
1123,5,1,13
1124,5,1,13
1125,5,1,13
1161,5,1,13
1176,5,1,13
1182,5,8,13
1286,5,1,13
1297,5,3,13
1311,5,2,13
1330,5,1,13
1351,5,1,13
1414,5,5,13
1487,5,1,13
1498,5,2,13
1552,5,1,13
1630,5,2,13
1724,5,1,13
1725,5,1,13
1789,5,1,13
1830,5,2,13
1831,5,1,13
1942,5,3,13
2026,5,2,13
2035,5,1,13
2044,5,1,13
2056,5,1,13
2068,5,1,13
2069,5,1,13
2146,5,2,13
2179,5,1,13
2188,5,1,13
2200,5,1,13
2447,5,2,13
2477,5,1,13
2539,5,1,13
2540,5,1,13
2617,5,1,13
2624,5,1,13
2757,5,1,13
2813,5,1,13
3008,5,1,13
3201,5,1,13
3245,5,1,13
3249,5,1,13
3306,5,1,13
3343,5,1,13
3350,5,1,13
3388,5,1,13
3392,5,6,13
3629,5,1,13
3648,5,1,13
3660,5,1,13
3692,5,1,13
3734,5,3,13
3838,5,1,13
4072,5,1,13
4079,5,1,13
4082,5,5,13
4239,5,1,13
4517,5,1,13
4528,5,1,13
4536,5,3,13
4573,5,2,13
4599,5,1,13
4720,5,1,13
4735,5,1,13
4769,5,1,13
4799,5,1,13
4871,5,1,13
5097,5,2,13
5108,5,1,13
5120,5,1,13
5137,5,2,13
5182,5,1,13
5202,5,2,13
5401,5,1,13
5406,5,1,13
5459,5,2,13
5525,5,3,13
5542,5,1,13
5600,5,2,13
5661,5,1,13
5672,5,1,13
5675,5,1,13
5817,5,2,13
5833,5,1,13
5854,5,1,13
5867,5,1,13
NA,6,1,13
NA,6,1,13
34,6,2,13
39,6,1,13
65,6,1,13
71,6,1,13
72,6,2,13
153,6,1,13
289,6,4,13
329,6,4,13
414,6,1,13
430,6,1,13
473,6,5,13
482,6,14,13
485,6,1,13
522,6,1,13
656,6,1,13
737,6,1,13
873,6,5,13
942,6,1,13
984,6,2,13
1123,6,1,13
1162,6,5,13
1197,6,1,13
1199,6,1,13
1324,6,2,13
1330,6,5,13
1392,6,1,13
1412,6,1,13
1422,6,1,13
1440,6,1,13
1465,6,2,13
1466,6,1,13
1560,6,3,13
1562,6,1,13
1581,6,3,13
1630,6,2,13
1711,6,1,13
1830,6,3,13
1941,6,1,13
1969,6,2,13
1981,6,1,13
2017,6,1,13
2018,6,1,13
2100,6,1,13
2200,6,2,13
2273,6,1,13
2302,6,1,13
2325,6,1,13
2326,6,3,13
2411,6,1,13
2458,6,1,13
2492,6,2,13
2550,6,1,13
2635,6,1,13
2644,6,1,13
2758,6,1,13
2795,6,1,13
2827,6,1,13
2832,6,1,13
2877,6,1,13
2883,6,2,13
2972,6,1,13
3050,6,1,13
3141,6,1,13
3165,6,1,13
3186,6,1,13
3187,6,2,13
3188,6,1,13
3249,6,2,13
3306,6,1,13
3392,6,4,13
3398,6,2,13
3409,6,4,13
3481,6,1,13
3528,6,1,13
3581,6,2,13
3663,6,1,13
3688,6,1,13
3706,6,1,13
3741,6,2,13
3743,6,1,13
3826,6,1,13
3903,6,2,13
4084,6,1,13
4152,6,1,13
4204,6,11,13
4206,6,1,13
4207,6,1,13
4239,6,2,13
4285,6,1,13
4361,6,2,13
4390,6,1,13
4395,6,1,13
4494,6,1,13
4497,6,1,13
4570,6,1,13
4624,6,2,13
4648,6,2,13
4747,6,1,13
4786,6,5,13
4788,6,1,13
4834,6,1,13
4880,6,1,13
4992,6,1,13
5050,6,1,13
5088,6,1,13
5137,6,1,13
5141,6,2,13
5157,6,1,13
5171,6,1,13
5185,6,1,13
5265,6,1,13
5353,6,2,13
5401,6,7,13
5459,6,1,13
5601,6,1,13
5658,6,1,13
5670,6,4,13
5821,6,1,13
5842,6,2,13
5867,6,1,13
45,7,1,13
65,7,1,13
208,7,1,13
224,7,1,13
283,7,1,13
288,7,1,13
314,7,1,13
315,7,1,13
426,7,1,13
430,7,1,13
432,7,1,13
477,7,1,13
737,7,2,13
778,7,1,13
940,7,1,13
1042,7,1,13
1043,7,1,13
1071,7,2,13
1101,7,1,13
1123,7,1,13
1182,7,1,13
1330,7,6,13
1342,7,1,13
1414,7,4,13
1487,7,4,13
1830,7,8,13
1851,7,2,13
2107,7,1,13
2587,7,1,13
2594,7,1,13
2713,7,1,13
2877,7,1,13
3008,7,1,13
3050,7,1,13
3077,7,3,13
3249,7,2,13
3306,7,4,13
3308,7,1,13
3363,7,6,13
3392,7,3,13
3413,7,1,13
3445,7,1,13
3838,7,1,13
3840,7,1,13
3925,7,1,13
3936,7,2,13
4015,7,1,13
4157,7,2,13
4158,7,1,13
4200,7,3,13
4201,7,1,13
4204,7,1,13
4361,7,2,13
4502,7,2,13
4539,7,1,13
4694,7,1,13
4760,7,1,13
4786,7,2,13
4805,7,2,13
4880,7,2,13
4980,7,1,13
5002,7,1,13
5011,7,1,13
5026,7,2,13
5142,7,2,13
5277,7,2,13
5318,7,1,13
5401,7,4,13
5525,7,1,13
5680,7,1,13
5782,7,1,13
5821,7,1,13
5867,7,1,13
NA,8,1,13
3,8,1,13
4,8,1,13
60,8,1,13
141,8,1,13
162,8,1,13
181,8,1,13
186,8,2,13
248,8,1,13
293,8,1,13
310,8,1,13
396,8,1,13
432,8,2,13
477,8,1,13
656,8,1,13
791,8,2,13
810,8,1,13
962,8,1,13
1045,8,2,13
1047,8,1,13
1058,8,1,13
1071,8,1,13
1123,8,1,13
1190,8,1,13
1216,8,1,13
1221,8,1,13
1330,8,2,13
1344,8,1,13
1445,8,2,13
1527,8,4,13
1544,8,1,13
1555,8,1,13
1603,8,1,13
1621,8,1,13
1630,8,3,13
1673,8,1,13
1725,8,1,13
1830,8,4,13
1851,8,1,13
1859,8,1,13
1875,8,1,13
1933,8,1,13
2020,8,3,13
2026,8,1,13
2044,8,1,13
2059,8,1,13
2100,8,1,13
2112,8,1,13
2146,8,1,13
2158,8,1,13
2260,8,2,13
2447,8,1,13
2497,8,1,13
2575,8,1,13
2583,8,1,13
2617,8,1,13
2626,8,1,13
2632,8,2,13
2642,8,3,13
2644,8,1,13
2657,8,6,13
2658,8,1,13
2728,8,1,13
2735,8,1,13
2758,8,1,13
2801,8,2,13
2867,8,1,13
2877,8,1,13
3008,8,1,13
3031,8,1,13
3050,8,1,13
3087,8,1,13
3136,8,1,13
3138,8,1,13
3141,8,1,13
3199,8,1,13
3234,8,1,13
3306,8,1,13
3392,8,8,13
3660,8,2,13
3674,8,1,13
3677,8,1,13
3741,8,1,13
3802,8,1,13
3817,8,1,13
3838,8,6,13
3839,8,1,13
3840,8,1,13
3858,8,2,13
3860,8,1,13
3941,8,2,13
3990,8,1,13
4062,8,2,13
4071,8,2,13
4090,8,1,13
4158,8,1,13
4204,8,1,13
4221,8,1,13
4239,8,1,13
4253,8,1,13
4369,8,1,13
4411,8,1,13
4428,8,1,13
4495,8,3,13
4497,8,3,13
4500,8,1,13
4518,8,1,13
4528,8,1,13
4537,8,1,13
4786,8,1,13
4799,8,1,13
4893,8,3,13
4972,8,1,13
5038,8,1,13
5045,8,1,13
5097,8,1,13
5142,8,5,13
5159,8,1,13
5225,8,1,13
5229,8,2,13
5248,8,1,13
5401,8,1,13
5473,8,1,13
5480,8,1,13
5575,8,1,13
5661,8,3,13
5742,8,4,13
5782,8,1,13
5867,8,1,13
5872,8,1,13
5901,8,1,13
5904,8,1,13
62,9,4,13
65,9,1,13
283,9,1,13
290,9,1,13
473,9,1,13
670,9,1,13
778,9,1,13
984,9,3,13
1014,9,1,13
1042,9,1,13
1058,9,1,13
1090,9,3,13
1221,9,2,13
1255,9,1,13
1398,9,1,13
1425,9,1,13
1487,9,2,13
1560,9,1,13
1566,9,1,13
1670,9,1,13
1830,9,4,13
2026,9,1,13
2085,9,2,13
2112,9,1,13
2146,9,3,13
2252,9,1,13
2260,9,1,13
2321,9,1,13
2326,9,3,13
2589,9,1,13
2606,9,1,13
2781,9,1,13
2945,9,5,13
3001,9,1,13
3008,9,3,13
3039,9,1,13
3052,9,1,13
3306,9,2,13
3332,9,1,13
3392,9,5,13
3413,9,1,13
3677,9,1,13
3681,9,1,13
3775,9,1,13
3838,9,1,13
3847,9,1,13
3854,9,1,13
3909,9,2,13
3936,9,1,13
4157,9,1,13
4230,9,1,13
4239,9,2,13
4253,9,1,13
4303,9,1,13
4307,9,7,13
4446,9,3,13
4451,9,1,13
4466,9,1,13
4476,9,1,13
4482,9,1,13
4520,9,3,13
4525,9,1,13
4592,9,1,13
4648,9,1,13
4694,9,1,13
4753,9,6,13
4799,9,2,13
4836,9,1,13
4902,9,2,13
4906,9,1,13
5015,9,1,13
5142,9,1,13
5294,9,1,13
5399,9,1,13
5459,9,1,13
5496,9,1,13
5511,9,1,13
